tweet,tweet_clean,tweet_tokens,tweet_filtered,tweet_normalized,tweet_stemmed,label
@ITSumatera_yai @itsurboihyl Gimana ya agak menarik politik di sini. Eh tapi kalau sya liatnya dari sudut pandang pendukungnya ya. Kalau sampe koalisi tuh beneran menarik disimak..haha,@itsumatera_yai @itsurboihyl gimana ya agak menarik politik di sini. eh tapi kalau sya liatnya dari sudut pandang pendukungnya ya. kalau sampe koalisi tuh beneran menarik disimak..haha,"['itsumaterayai', 'itsurboihyl', 'gimana', 'ya', 'agak', 'menarik', 'politik', 'di', 'sini', 'eh', 'tapi', 'kalau', 'sya', 'liatnya', 'dari', 'sudut', 'pandang', 'pendukungnya', 'ya', 'kalau', 'sampe', 'koalisi', 'tuh', 'beneran', 'menarik', 'disimakhaha']","['itsumaterayai', 'itsurboihyl', 'gimana', 'ya', 'menarik', 'politik', 'eh', 'sya', 'liatnya', 'sudut', 'pandang', 'pendukungnya', 'ya', 'sampe', 'koalisi', 'tuh', 'beneran', 'menarik', 'disimakhaha']","['itsumaterayai', 'itsurboihyl', 'gimana', 'ya', 'menarik', 'politik', 'eh', 'sya', 'liatnya', 'sudut', 'pandang', 'pendukungnya', 'ya', 'sampe', 'koalisi', 'tuh', 'beneran', 'menarik', 'disimakhaha']","['itsumaterayai', 'itsurboihyl', 'gimana', 'ya', 'tarik', 'politik', 'eh', 'sya', 'liat', 'sudut', 'pandang', 'dukung', 'ya', 'sampe', 'koalisi', 'tuh', 'beneran', 'tarik', 'disimakhaha']",politik
@PDI_Perjuangan @jokowi @prabowo 5. dg dana yg masif bisa terpilih jd gub jkt. 6. berjanji &amp,@pdi_perjuangan @jokowi @prabowo 5. dg dana yg masif bisa terpilih jd gub jkt. 6. berjanji &amp,"['pdiperjuangan', 'jokowi', 'prabowo', 'dg', 'dana', 'yg', 'masif', 'bisa', 'terpilih', 'jd', 'gub', 'jkt', 'berjanji', 'amp']","['pdiperjuangan', 'jokowi', 'prabowo', 'dg', 'dana', 'yg', 'masif', 'terpilih', 'jd', 'gub', 'jkt', 'berjanji', 'amp']","['pdiperjuangan', 'jokowi', 'prabowo', 'dg', 'dana', 'yang', 'masif', 'terpilih', 'jd', 'gub', 'jkt', 'berjanji', 'amp']","['pdiperjuangan', 'jokowi', 'prabowo', 'dg', 'dana', 'yang', 'masif', 'pilih', 'jd', 'gub', 'jkt', 'janji', 'amp']",politik
 Dalam melakukan fungsi rekrutmen Golkar mencari kader bangsa terbaik. Hingga saat ini kader bangsa terbaik itu masih Pak Prabowo https://t.co/M0ORQWcNiQ #partaigolkar #golkarpedia #golkarindonesia #golkarsolid #bahlillahadalia https://t.co/UZP02tpBun, dalam melakukan fungsi rekrutmen golkar mencari kader bangsa terbaik. hingga saat ini kader bangsa terbaik itu masih pak prabowo https://t.co/m0orqwcniq #partaigolkar #golkarpedia #golkarindonesia #golkarsolid #bahlillahadalia https://t.co/uzp02tpbun,"['dalam', 'melakukan', 'fungsi', 'rekrutmen', 'golkar', 'mencari', 'kader', 'bangsa', 'terbaik', 'hingga', 'saat', 'ini', 'kader', 'bangsa', 'terbaik', 'itu', 'masih', 'pak', 'prabowo', 'partaigolkar', 'golkarpedia', 'golkarindonesia', 'golkarsolid', 'bahlillahadalia']","['fungsi', 'rekrutmen', 'golkar', 'mencari', 'kader', 'bangsa', 'terbaik', 'kader', 'bangsa', 'terbaik', 'prabowo', 'partaigolkar', 'golkarpedia', 'golkarindonesia', 'golkarsolid', 'bahlillahadalia']","['fungsi', 'rekrutmen', 'golkar', 'mencari', 'kader', 'bangsa', 'terbaik', 'kader', 'bangsa', 'terbaik', 'prabowo', 'partaigolkar', 'golkarpedia', 'golkarindonesia', 'golkarsolid', 'bahlillahadalia']","['fungsi', 'rekrutmen', 'golkar', 'cari', 'kader', 'bangsa', 'baik', 'kader', 'bangsa', 'baik', 'prabowo', 'partaigolkar', 'golkarpedia', 'golkarindonesia', 'golkarsolid', 'bahlillahadalia']",politik
@IJOTA12 @PartaiSocmed @KRMTRoySuryo2 @DokterTifa @SianiparRismon Koalisi ga menjamin. Ini politik. Ga liat kemaren calon wakilnya pak Anies gimana? Akhirnya berkhianat juga. Gua ga bela Prabowo/Gerindra atau menyalahkan PDIP. Tapi cuma mau menggarisbawah,@ijota12 @partaisocmed @krmtroysuryo2 @doktertifa @sianiparrismon koalisi ga menjamin. ini politik. ga liat kemaren calon wakilnya pak anies gimana? akhirnya berkhianat juga. gua ga bela prabowo/gerindra atau menyalahkan pdip. tapi cuma mau menggarisbawah,"['ijota', 'partaisocmed', 'krmtroysuryo', 'doktertifa', 'sianiparrismon', 'koalisi', 'ga', 'menjamin', 'ini', 'politik', 'ga', 'liat', 'kemaren', 'calon', 'wakilnya', 'pak', 'anies', 'gimana', 'akhirnya', 'berkhianat', 'juga', 'gua', 'ga', 'bela', 'prabowogerindra', 'atau', 'menyalahkan', 'pdip', 'tapi', 'cuma', 'mau', 'menggarisbawah']","['ijota', 'partaisocmed', 'krmtroysuryo', 'doktertifa', 'sianiparrismon', 'koalisi', 'ga', 'menjamin', 'politik', 'ga', 'liat', 'kemaren', 'calon', 'wakilnya', 'anies', 'gimana', 'berkhianat', 'gua', 'ga', 'bela', 'prabowogerindra', 'menyalahkan', 'pdip', 'menggarisbawah']","['ijota', 'partaisocmed', 'krmtroysuryo', 'doktertifa', 'sianiparrismon', 'koalisi', 'tidak', 'menjamin', 'politik', 'tidak', 'liat', 'kemaren', 'calon', 'wakilnya', 'anies', 'gimana', 'berkhianat', 'gua', 'tidak', 'bela', 'prabowogerindra', 'menyalahkan', 'pdip', 'menggarisbawah']","['ijota', 'partaisocmed', 'krmtroysuryo', 'doktertifa', 'sianiparrismon', 'koalisi', 'tidak', 'jamin', 'politik', 'tidak', 'liat', 'kemaren', 'calon', 'wakil', 'anies', 'gimana', 'khianat', 'gua', 'tidak', 'bela', 'prabowogerindra', 'salah', 'pdip', 'menggarisbawah']",politik
Sarmuji Nilai Prabowo Masih Jadi Kader Bangsa Terbaik Untuk Pilpres 2029 #bahlillahadalia #kuningkeren #golkarindonesia #partaigolkar #golkarpedia https://t.co/weyLCu6Hro https://t.co/BUVGARQ3s7,sarmuji nilai prabowo masih jadi kader bangsa terbaik untuk pilpres 2029 #bahlillahadalia #kuningkeren #golkarindonesia #partaigolkar #golkarpedia https://t.co/weylcu6hro https://t.co/buvgarq3s7,"['sarmuji', 'nilai', 'prabowo', 'masih', 'jadi', 'kader', 'bangsa', 'terbaik', 'untuk', 'pilpres', 'bahlillahadalia', 'kuningkeren', 'golkarindonesia', 'partaigolkar', 'golkarpedia']","['sarmuji', 'nilai', 'prabowo', 'kader', 'bangsa', 'terbaik', 'pilpres', 'bahlillahadalia', 'kuningkeren', 'golkarindonesia', 'partaigolkar', 'golkarpedia']","['sarmuji', 'nilai', 'prabowo', 'kader', 'bangsa', 'terbaik', 'pilpres', 'bahlillahadalia', 'kuningkeren', 'golkarindonesia', 'partaigolkar', 'golkarpedia']","['sarmuji', 'nilai', 'prabowo', 'kader', 'bangsa', 'baik', 'pilpres', 'bahlillahadalia', 'kuningkeren', 'golkarindonesia', 'partaigolkar', 'golkarpedia']",politik
Kalau Ibn Sina hidup zaman sekarang dia mungkin cipta AI diagnosis. Kalau Al-Farabi hidup sekarang dia mungkin reka smart city berteraskan maqasid syariah. Tapi kita? Kita sibuk buat debat pasal poli.. politik,kalau ibn sina hidup zaman sekarang dia mungkin cipta ai diagnosis. kalau al-farabi hidup sekarang dia mungkin reka smart city berteraskan maqasid syariah. tapi kita? kita sibuk buat debat pasal poli.. politik,"['kalau', 'ibn', 'sina', 'hidup', 'zaman', 'sekarang', 'dia', 'mungkin', 'cipta', 'ai', 'diagnosis', 'kalau', 'alfarabi', 'hidup', 'sekarang', 'dia', 'mungkin', 'reka', 'smart', 'city', 'berteraskan', 'maqasid', 'syariah', 'tapi', 'kita', 'kita', 'sibuk', 'buat', 'debat', 'pasal', 'poli', 'politik']","['ibn', 'sina', 'hidup', 'zaman', 'cipta', 'ai', 'diagnosis', 'alfarabi', 'hidup', 'reka', 'smart', 'city', 'berteraskan', 'maqasid', 'syariah', 'sibuk', 'debat', 'pasal', 'poli', 'politik']","['ibn', 'sina', 'hidup', 'zaman', 'cipta', 'ai', 'diagnosis', 'alfarabi', 'hidup', 'reka', 'smart', 'city', 'berteraskan', 'maqasid', 'syariah', 'sibuk', 'debat', 'pasal', 'poli', 'politik']","['ibn', 'sina', 'hidup', 'zaman', 'cipta', 'ai', 'diagnosis', 'alfarabi', 'hidup', 'reka', 'smart', 'city', 'ras', 'maqasid', 'syariah', 'sibuk', 'debat', 'pasal', 'pol', 'politik']",politik
@xquitavee @prabowo @jokowi Gerombolan mental kandang reyot masih sibuk bikin narasi negatif gini. Bukannya sibuk kerja nunjukin prestasi untuk memperbaiki negeri. Itulah mereka tampak tak berharga diri. Nyungsep 2029 sudah pasti pasrah diri. Lalu tereak ,@xquitavee @prabowo @jokowi gerombolan mental kandang reyot masih sibuk bikin narasi negatif gini. bukannya sibuk kerja nunjukin prestasi untuk memperbaiki negeri. itulah mereka tampak tak berharga diri. nyungsep 2029 sudah pasti pasrah diri. lalu tereak ,"['xquitavee', 'prabowo', 'jokowi', 'gerombolan', 'mental', 'kandang', 'reyot', 'masih', 'sibuk', 'bikin', 'narasi', 'negatif', 'gini', 'bukannya', 'sibuk', 'kerja', 'nunjukin', 'prestasi', 'untuk', 'memperbaiki', 'negeri', 'itulah', 'mereka', 'tampak', 'tak', 'berharga', 'diri', 'nyungsep', 'sudah', 'pasti', 'pasrah', 'diri', 'lalu', 'tereak']","['xquitavee', 'prabowo', 'jokowi', 'gerombolan', 'mental', 'kandang', 'reyot', 'sibuk', 'bikin', 'narasi', 'negatif', 'gini', 'sibuk', 'kerja', 'nunjukin', 'prestasi', 'memperbaiki', 'negeri', 'berharga', 'nyungsep', 'pasrah', 'tereak']","['xquitavee', 'prabowo', 'jokowi', 'gerombolan', 'mental', 'kandang', 'reyot', 'sibuk', 'bikin', 'narasi', 'negatif', 'gini', 'sibuk', 'kerja', 'nunjukin', 'prestasi', 'memperbaiki', 'negeri', 'berharga', 'nyungsep', 'pasrah', 'tereak']","['xquitavee', 'prabowo', 'jokowi', 'gerombol', 'mental', 'kandang', 'reyot', 'sibuk', 'bikin', 'narasi', 'negatif', 'gin', 'sibuk', 'kerja', 'nunjukin', 'prestasi', 'baik', 'negeri', 'harga', 'nyungsep', 'pasrah', 'reak']",politik
@rTobyLou @hbprnm @ARSIPAJA Karena dari kampanye udah banyak yg bilang kalo targetnya stunting itu ga tepat tapi masih aja dipromosiin demikian. Baru deh setelah koreksi ganjar di debat capres ga lama bikin klarifikasi bahwa target MBG ditambah untuk ibu ,@rtobylou @hbprnm @arsipaja karena dari kampanye udah banyak yg bilang kalo targetnya stunting itu ga tepat tapi masih aja dipromosiin demikian. baru deh setelah koreksi ganjar di debat capres ga lama bikin klarifikasi bahwa target mbg ditambah untuk ibu ,"['rtobylou', 'hbprnm', 'arsipaja', 'karena', 'dari', 'kampanye', 'udah', 'banyak', 'yg', 'bilang', 'kalo', 'targetnya', 'stunting', 'itu', 'ga', 'tepat', 'tapi', 'masih', 'aja', 'dipromosiin', 'demikian', 'baru', 'deh', 'setelah', 'koreksi', 'ganjar', 'di', 'debat', 'capres', 'ga', 'lama', 'bikin', 'klarifikasi', 'bahwa', 'target', 'mbg', 'ditambah', 'untuk', 'ibu']","['rtobylou', 'hbprnm', 'arsipaja', 'kampanye', 'udah', 'yg', 'bilang', 'kalo', 'targetnya', 'stunting', 'ga', 'aja', 'dipromosiin', 'deh', 'koreksi', 'ganjar', 'debat', 'capres', 'ga', 'bikin', 'klarifikasi', 'target', 'mbg', 'ditambah']","['rtobylou', 'hbprnm', 'arsipaja', 'kampanye', 'udah', 'yang', 'bilang', 'kalo', 'targetnya', 'stunting', 'tidak', 'aja', 'dipromosiin', 'deh', 'koreksi', 'ganjar', 'debat', 'capres', 'tidak', 'bikin', 'klarifikasi', 'target', 'mbg', 'ditambah']","['rtobylou', 'hbprnm', 'arsipaja', 'kampanye', 'udah', 'yang', 'bilang', 'kalo', 'target', 'stunting', 'tidak', 'aja', 'dipromosiin', 'deh', 'koreksi', 'ganjar', 'debat', 'capres', 'tidak', 'bikin', 'klarifikasi', 'target', 'mbg', 'tambah']",politik
@profesor_saham Yang jelas nggak ada hubungannya dengan Pemilu dan Pilkada politikus kita jujur semua nggak bakal ada yang cari modal politik baik langsung atau lewat ormas ke PTBA,@profesor_saham yang jelas nggak ada hubungannya dengan pemilu dan pilkada politikus kita jujur semua nggak bakal ada yang cari modal politik baik langsung atau lewat ormas ke ptba,"['profesorsaham', 'yang', 'jelas', 'nggak', 'ada', 'hubungannya', 'dengan', 'pemilu', 'dan', 'pilkada', 'politikus', 'kita', 'jujur', 'semua', 'nggak', 'bakal', 'ada', 'yang', 'cari', 'modal', 'politik', 'baik', 'langsung', 'atau', 'lewat', 'ormas', 'ke', 'ptba']","['profesorsaham', 'nggak', 'hubungannya', 'pemilu', 'pilkada', 'politikus', 'jujur', 'nggak', 'cari', 'modal', 'politik', 'langsung', 'ormas', 'ptba']","['profesorsaham', 'nggak', 'hubungannya', 'pemilu', 'pilkada', 'politikus', 'jujur', 'nggak', 'cari', 'modal', 'politik', 'langsung', 'ormas', 'ptba']","['profesorsaham', 'nggak', 'hubung', 'milu', 'pilkada', 'politikus', 'jujur', 'nggak', 'cari', 'modal', 'politik', 'langsung', 'ormas', 'ptba']",politik
@rTobyLou @hbprnm @ARSIPAJA Kalo menurutku sih bukan ga percaya ya lebih ke kurang riset atau miskom dari tim ke Prabowo atau emang blundernya Prabowo aja. Ibarat udah terlanjut ngotot dari kampanye sampai debat mungkin timnya juga udah ngasih tau tapi na,@rtobylou @hbprnm @arsipaja kalo menurutku sih bukan ga percaya ya lebih ke kurang riset atau miskom dari tim ke prabowo atau emang blundernya prabowo aja. ibarat udah terlanjut ngotot dari kampanye sampai debat mungkin timnya juga udah ngasih tau tapi na,"['rtobylou', 'hbprnm', 'arsipaja', 'kalo', 'menurutku', 'sih', 'bukan', 'ga', 'percaya', 'ya', 'lebih', 'ke', 'kurang', 'riset', 'atau', 'miskom', 'dari', 'tim', 'ke', 'prabowo', 'atau', 'emang', 'blundernya', 'prabowo', 'aja', 'ibarat', 'udah', 'terlanjut', 'ngotot', 'dari', 'kampanye', 'sampai', 'debat', 'mungkin', 'timnya', 'juga', 'udah', 'ngasih', 'tau', 'tapi', 'na']","['rtobylou', 'hbprnm', 'arsipaja', 'kalo', 'menurutku', 'sih', 'ga', 'percaya', 'ya', 'riset', 'miskom', 'tim', 'prabowo', 'emang', 'blundernya', 'prabowo', 'aja', 'udah', 'terlanjut', 'ngotot', 'kampanye', 'debat', 'timnya', 'udah', 'ngasih', 'tau', 'na']","['rtobylou', 'hbprnm', 'arsipaja', 'kalo', 'menurutku', 'sih', 'tidak', 'percaya', 'ya', 'riset', 'miskom', 'tim', 'prabowo', 'emang', 'blundernya', 'prabowo', 'aja', 'udah', 'terlanjut', 'ngotot', 'kampanye', 'debat', 'timnya', 'udah', 'ngasih', 'tau', 'na']","['rtobylou', 'hbprnm', 'arsipaja', 'kalo', 'turut', 'sih', 'tidak', 'percaya', 'ya', 'riset', 'miskom', 'tim', 'prabowo', 'emang', 'blundernya', 'prabowo', 'aja', 'udah', 'lanjut', 'ngotot', 'kampanye', 'debat', 'tim', 'udah', 'ngasih', 'tau', 'na']",politik
@kompascom Kl ga mau ngakui dipimpin mulyono ngapain anda @prabowo yel yel Hidup Jokowi! ? Anda sendiri kan udh akui menang pilpres krn dibantu mulyono?!,@kompascom kl ga mau ngakui dipimpin mulyono ngapain anda @prabowo yel yel hidup jokowi! ? anda sendiri kan udh akui menang pilpres krn dibantu mulyono?!,"['kompascom', 'kl', 'ga', 'mau', 'ngakui', 'dipimpin', 'mulyono', 'ngapain', 'anda', 'prabowo', 'yel', 'yel', 'hidup', 'jokowi', 'anda', 'sendiri', 'kan', 'udh', 'akui', 'menang', 'pilpres', 'krn', 'dibantu', 'mulyono']","['kompascom', 'kl', 'ga', 'ngakui', 'dipimpin', 'mulyono', 'ngapain', 'prabowo', 'yel', 'yel', 'hidup', 'jokowi', 'udh', 'akui', 'menang', 'pilpres', 'krn', 'dibantu', 'mulyono']","['kompascom', 'kl', 'tidak', 'ngakui', 'dipimpin', 'mulyono', 'ngapain', 'prabowo', 'yel', 'yel', 'hidup', 'jokowi', 'udh', 'akui', 'menang', 'pilpres', 'krn', 'dibantu', 'mulyono']","['kompascom', 'kl', 'tidak', 'ngakui', 'pimpin', 'mulyono', 'ngapain', 'prabowo', 'yel', 'yel', 'hidup', 'jokowi', 'udh', 'aku', 'menang', 'pilpres', 'krn', 'bantu', 'mulyono']",politik
@Bambangmulyonoo @AgusYudhoyono @susilawati66974 @PDemokrat @grok Berapa batas usia CAPRES di Indonesia ? Apakah 2029 Prabowo masih bisa CAPRES Prabowo - AHY ? Prabowo - AHY sudah pernah di spill,@bambangmulyonoo @agusyudhoyono @susilawati66974 @pdemokrat @grok berapa batas usia capres di indonesia ? apakah 2029 prabowo masih bisa capres prabowo - ahy ? prabowo - ahy sudah pernah di spill,"['bambangmulyonoo', 'agusyudhoyono', 'susilawati', 'pdemokrat', 'grok', 'berapa', 'batas', 'usia', 'capres', 'di', 'indonesia', 'apakah', 'prabowo', 'masih', 'bisa', 'capres', 'prabowo', 'ahy', 'prabowo', 'ahy', 'sudah', 'pernah', 'di', 'spill']","['bambangmulyonoo', 'agusyudhoyono', 'susilawati', 'pdemokrat', 'grok', 'batas', 'usia', 'capres', 'indonesia', 'prabowo', 'capres', 'prabowo', 'ahy', 'prabowo', 'ahy', 'spill']","['bambangmulyonoo', 'agusyudhoyono', 'susilawati', 'pdemokrat', 'grok', 'batas', 'usia', 'capres', 'indonesia', 'prabowo', 'capres', 'prabowo', 'ahy', 'prabowo', 'ahy', 'spill']","['bambangmulyonoo', 'agusyudhoyono', 'susilawati', 'pdemokrat', 'grok', 'batas', 'usia', 'capres', 'indonesia', 'prabowo', 'capres', 'prabowo', 'ahy', 'prabowo', 'ahy', 'spill']",politik
@WidasSatyo Koreksi: kemungkinan bs nambah jd 10 tahun. Daerah kantong suara besar/berpengaruh (Jateng Jabar Jatim Sumut) dipegang sama koalisi Jokowi-Prabowo.,@widassatyo koreksi: kemungkinan bs nambah jd 10 tahun. daerah kantong suara besar/berpengaruh (jateng jabar jatim sumut) dipegang sama koalisi jokowi-prabowo.,"['widassatyo', 'koreksi', 'kemungkinan', 'bs', 'nambah', 'jd', 'tahun', 'daerah', 'kantong', 'suara', 'besarberpengaruh', 'jateng', 'jabar', 'jatim', 'sumut', 'dipegang', 'sama', 'koalisi', 'jokowiprabowo']","['widassatyo', 'koreksi', 'bs', 'nambah', 'jd', 'daerah', 'kantong', 'suara', 'besarberpengaruh', 'jateng', 'jabar', 'jatim', 'sumut', 'dipegang', 'koalisi', 'jokowiprabowo']","['widassatyo', 'koreksi', 'bs', 'nambah', 'jd', 'daerah', 'kantong', 'suara', 'besarberpengaruh', 'jateng', 'jabar', 'jatim', 'sumut', 'dipegang', 'koalisi', 'jokowiprabowo']","['widassatyo', 'koreksi', 'bs', 'nambah', 'jd', 'daerah', 'kantong', 'suara', 'besarberpengaruh', 'jateng', 'jabar', 'jatim', 'sumut', 'pegang', 'koalisi', 'jokowiprabowo']",politik
@Dahnilanzar @prabowo @jokowi Jadi bonekanya Jokowi pasti tidak tp krn Jokowi adalah slh satu kontributor kemenangan pilpres yg penting maka sll diperhitungkan. Ini yg menyebabkan publik melihat Prabowo tdk bisa bebas/lepas bgtu saja meninggalkan Jokowi. ,@dahnilanzar @prabowo @jokowi jadi bonekanya jokowi pasti tidak tp krn jokowi adalah slh satu kontributor kemenangan pilpres yg penting maka sll diperhitungkan. ini yg menyebabkan publik melihat prabowo tdk bisa bebas/lepas bgtu saja meninggalkan jokowi. ,"['dahnilanzar', 'prabowo', 'jokowi', 'jadi', 'bonekanya', 'jokowi', 'pasti', 'tidak', 'tp', 'krn', 'jokowi', 'adalah', 'slh', 'satu', 'kontributor', 'kemenangan', 'pilpres', 'yg', 'penting', 'maka', 'sll', 'diperhitungkan', 'ini', 'yg', 'menyebabkan', 'publik', 'melihat', 'prabowo', 'tdk', 'bisa', 'bebaslepas', 'bgtu', 'saja', 'meninggalkan', 'jokowi']","['dahnilanzar', 'prabowo', 'jokowi', 'bonekanya', 'jokowi', 'tp', 'krn', 'jokowi', 'slh', 'kontributor', 'kemenangan', 'pilpres', 'yg', 'sll', 'diperhitungkan', 'yg', 'menyebabkan', 'publik', 'prabowo', 'tdk', 'bebaslepas', 'bgtu', 'meninggalkan', 'jokowi']","['dahnilanzar', 'prabowo', 'jokowi', 'bonekanya', 'jokowi', 'tp', 'krn', 'jokowi', 'slh', 'kontributor', 'kemenangan', 'pilpres', 'yang', 'sll', 'diperhitungkan', 'yang', 'menyebabkan', 'publik', 'prabowo', 'tidak', 'bebaslepas', 'bgtu', 'meninggalkan', 'jokowi']","['dahnilanzar', 'prabowo', 'jokowi', 'boneka', 'jokowi', 'tp', 'krn', 'jokowi', 'slh', 'kontributor', 'menang', 'pilpres', 'yang', 'sll', 'hitung', 'yang', 'sebab', 'publik', 'prabowo', 'tidak', 'bebaslepas', 'bgtu', 'tinggal', 'jokowi']",politik
@Tita83079013 Nih orang yg dulu sempet protes di pilpres ke menhan Prabowo menhan ngapain aja ga kirim alutsista personil militer dll bla bla bla buat turun ke konflik gaza woilah cikk tupoksi TNI bukan disitu ga semua negara militernya bisa langsung terj,@tita83079013 nih orang yg dulu sempet protes di pilpres ke menhan prabowo menhan ngapain aja ga kirim alutsista personil militer dll bla bla bla buat turun ke konflik gaza woilah cikk tupoksi tni bukan disitu ga semua negara militernya bisa langsung terj,"['tita', 'nih', 'orang', 'yg', 'dulu', 'sempet', 'protes', 'di', 'pilpres', 'ke', 'menhan', 'prabowo', 'menhan', 'ngapain', 'aja', 'ga', 'kirim', 'alutsista', 'personil', 'militer', 'dll', 'bla', 'bla', 'bla', 'buat', 'turun', 'ke', 'konflik', 'gaza', 'woilah', 'cikk', 'tupoksi', 'tni', 'bukan', 'disitu', 'ga', 'semua', 'negara', 'militernya', 'bisa', 'langsung', 'terj']","['tita', 'nih', 'orang', 'yg', 'sempet', 'protes', 'pilpres', 'menhan', 'prabowo', 'menhan', 'ngapain', 'aja', 'ga', 'kirim', 'alutsista', 'personil', 'militer', 'dll', 'bla', 'bla', 'bla', 'turun', 'konflik', 'gaza', 'woilah', 'cikk', 'tupoksi', 'tni', 'disitu', 'ga', 'negara', 'militernya', 'langsung', 'terj']","['tita', 'nih', 'orang', 'yang', 'sempet', 'protes', 'pilpres', 'menhan', 'prabowo', 'menhan', 'ngapain', 'aja', 'tidak', 'kirim', 'alutsista', 'personil', 'militer', 'dll', 'bla', 'bla', 'bla', 'turun', 'konflik', 'gaza', 'woilah', 'cikk', 'tupoksi', 'tni', 'disitu', 'tidak', 'negara', 'militernya', 'langsung', 'terj']","['tita', 'nih', 'orang', 'yang', 'sempet', 'protes', 'pilpres', 'menhan', 'prabowo', 'menhan', 'ngapain', 'aja', 'tidak', 'kirim', 'alutsista', 'personil', 'militer', 'dll', 'bla', 'bla', 'bla', 'turun', 'konflik', 'gaza', 'woilah', 'cikk', 'tupoksi', 'tni', 'situ', 'tidak', 'negara', 'militer', 'langsung', 'terj']",politik
@cherryfoutie hah kok jadi sampe sini ya kak aku gk mau debat masalah perang politik dsb kak. Pointku bukan itu sih sebenernya tapi yaudah makasi,@cherryfoutie hah kok jadi sampe sini ya kak aku gk mau debat masalah perang politik dsb kak. pointku bukan itu sih sebenernya tapi yaudah makasi,"['cherryfoutie', 'hah', 'kok', 'jadi', 'sampe', 'sini', 'ya', 'kak', 'aku', 'gk', 'mau', 'debat', 'masalah', 'perang', 'politik', 'dsb', 'kak', 'pointku', 'bukan', 'itu', 'sih', 'sebenernya', 'tapi', 'yaudah', 'makasi']","['cherryfoutie', 'hah', 'sampe', 'ya', 'kak', 'gk', 'debat', 'perang', 'politik', 'dsb', 'kak', 'pointku', 'sih', 'sebenernya', 'yaudah', 'makasi']","['cherryfoutie', 'hah', 'sampe', 'ya', 'kak', 'tidak', 'debat', 'perang', 'politik', 'dsb', 'kak', 'pointku', 'sih', 'sebenernya', 'yaudah', 'makasi']","['cherryfoutie', 'hah', 'sampe', 'ya', 'kak', 'tidak', 'debat', 'perang', 'politik', 'dsb', 'kak', 'point', 'sih', 'sebenernya', 'yaudah', 'makas']",politik
@Dahnilanzar @prabowo Ini bukan mengadu domba kita hanya ingin tau sikap prabowo terhadap orang yg menggunakan ijazah orang lain untuk bersaing terhadap dirinya[ PS ] saat pilpres 2019 dan dicurangi pula..,@dahnilanzar @prabowo ini bukan mengadu domba kita hanya ingin tau sikap prabowo terhadap orang yg menggunakan ijazah orang lain untuk bersaing terhadap dirinya[ ps ] saat pilpres 2019 dan dicurangi pula..,"['dahnilanzar', 'prabowo', 'ini', 'bukan', 'mengadu', 'domba', 'kita', 'hanya', 'ingin', 'tau', 'sikap', 'prabowo', 'terhadap', 'orang', 'yg', 'menggunakan', 'ijazah', 'orang', 'lain', 'untuk', 'bersaing', 'terhadap', 'dirinya', 'ps', 'saat', 'pilpres', 'dan', 'dicurangi', 'pula']","['dahnilanzar', 'prabowo', 'mengadu', 'domba', 'tau', 'sikap', 'prabowo', 'orang', 'yg', 'ijazah', 'orang', 'bersaing', 'ps', 'pilpres', 'dicurangi']","['dahnilanzar', 'prabowo', 'mengadu', 'domba', 'tau', 'sikap', 'prabowo', 'orang', 'yang', 'ijazah', 'orang', 'bersaing', 'ps', 'pilpres', 'dicurangi']","['dahnilanzar', 'prabowo', 'adu', 'domba', 'tau', 'sikap', 'prabowo', 'orang', 'yang', 'ijazah', 'orang', 'saing', 'ps', 'pilpres', 'curang']",politik
@WlkrBryn64191 @tempodotco Pendukung Anies Baswedan kemungkinan besar senang mendengar kabar adanya ketegangan antara Presiden Prabowo Subianto dan Wakil Presiden Gibran Rakabuming Raka karena dapat melemahkan koalisi yang berkuasa. Laporan dari https://t,@wlkrbryn64191 @tempodotco pendukung anies baswedan kemungkinan besar senang mendengar kabar adanya ketegangan antara presiden prabowo subianto dan wakil presiden gibran rakabuming raka karena dapat melemahkan koalisi yang berkuasa. laporan dari https://t,"['wlkrbryn', 'tempodotco', 'pendukung', 'anies', 'baswedan', 'kemungkinan', 'besar', 'senang', 'mendengar', 'kabar', 'adanya', 'ketegangan', 'antara', 'presiden', 'prabowo', 'subianto', 'dan', 'wakil', 'presiden', 'gibran', 'rakabuming', 'raka', 'karena', 'dapat', 'melemahkan', 'koalisi', 'yang', 'berkuasa', 'laporan', 'dari']","['wlkrbryn', 'tempodotco', 'pendukung', 'anies', 'baswedan', 'senang', 'mendengar', 'kabar', 'ketegangan', 'presiden', 'prabowo', 'subianto', 'wakil', 'presiden', 'gibran', 'rakabuming', 'raka', 'melemahkan', 'koalisi', 'berkuasa', 'laporan']","['wlkrbryn', 'tempodotco', 'pendukung', 'anies', 'baswedan', 'senang', 'mendengar', 'kabar', 'ketegangan', 'presiden', 'prabowo', 'subianto', 'wakil', 'presiden', 'gibran', 'rakabuming', 'raka', 'melemahkan', 'koalisi', 'berkuasa', 'laporan']","['wlkrbryn', 'tempodotco', 'dukung', 'anies', 'baswedan', 'senang', 'dengar', 'kabar', 'tegang', 'presiden', 'prabowo', 'subianto', 'wakil', 'presiden', 'gibran', 'rakabuming', 'raka', 'lemah', 'koalisi', 'kuasa', 'lapor']",politik
